index	x	y
2637	2637	2637.4793292419536
2638	2638	2638.6062166131223
2639	2639	2639.07311037448
2640	2640	2640.5169150567863
2641	2641	2641.1818960664446
2642	2642	2642.2548207383707
2643	2643	2643.939107436374
2644	2644	2644.494362673783
2645	2645	2645.9859153469606
2646	2646	2646.432251306303
2647	2647	2647.1995305768787
2648	2648	2648.5565885704655
2649	2649	2649.348666065102
2650	2650	2650.936153770702
2651	2651	2651.379131848074
2652	2652	2652.636856930951
2653	2653	2653.5949587380705
2654	2654	2654.869863351103
2655	2655	2655.6492855159195
2656	2656	2656.8155386057088
2657	2657	2657.1199926687514
2658	2658	2658.9273832610265
2659	2659	2659.3619199576933
2660	2660	2660.4273103495084
2661	2661	2661.2785843900715
2662	2662	2662.3988370618063
2663	2663	2663.399965691795
2664	2664	2664.6489721966395
2665	2665	2665.0723951476853
2666	2666	2666.7042292293695
2667	2667	2667.085250451514
2668	2668	2668.9302023815744
2669	2669	2669.7021581194913
2670	2670	2670.7872378384022
2671	2671	2671.776156324953
2672	2672	2672.168314444881
2673	2673	2673.3264548250127
2674	2674	2674.7383191921385
2675	2675	2675.6167177123602
2676	2676	2676.609214345842
2677	2677	2677.9603839379092
2678	2678	2678.5936873090113
2679	2679	2679.4636285865367
2680	2680	2680.228378866554
2681	2681	2681.557373032585
2682	2682	2682.0637230759826
2683	2683	2683.6749900217874
2684	2684	2684.1876299374535
2685	2685	2685.7733120027965
2686	2686	2686.3976506040703
2687	2687	2687.0646661477044
2688	2688	2688.7458676597103
2689	2689	2689.5459701954774
2690	2690	2690.1264872053193
2691	2691	2691.1856835320186
2692	2692	2692.0068739502312
2693	2693	2693.236821005009
2694	2694	2694.0800905572974
2695	2695	2695.8795265517947
2696	2696	2696.0915580040755
2697	2697	2697.9082666056097
2698	2698	2698.8867168905103
2699	2699	2699.187299795828
2700	2700	2700.9596907435484
2701	2701	2701.3869914301094
2702	2702	2702.627534544
2703	2703	2703.7706859744467
2704	2704	2704.24099723836
2705	2705	2705.873891212395
2706	2706	2706.685402334727
2707	2707	2707.8808020584133
2708	2708	2708.991117856108
2709	2709	2709.469558658654
2710	2710	2710.65102342226
2711	2711	2711.637517331641
2712	2712	2712.2913721667046
2713	2713	2713.4686070199573
2714	2714	2714.1557604730488
2715	2715	2715.288652748575
2716	2716	2716.8303158373815
2717	2717	2717.212548220937
2718	2718	2718.9408248585178
2719	2719	2719.0275659267004
2720	2720	2720.6749032223024
2721	2721	2721.4240750253803
2722	2722	2722.844736910459
2723	2723	2723.567937464762
2724	2724	2724.692466660009
2725	2725	2725.9480595380746
2726	2726	2726.4175666613446
2727	2727	2727.6031771226703
2728	2728	2728.5888902889915
2729	2729	2729.6565953089853
2730	2730	2730.274086333601
2731	2731	2731.1072238838483
2732	2732	2732.6369445269715
2733	2733	2733.0158576807094
2734	2734	2734.382426678037
2735	2735	2735.815230483436
2736	2736	2736.1658822053037
2737	2737	2737.944479976641
2738	2738	2738.447516012122
2739	2739	2739.2695004535035
2740	2740	2740.0045013043105
2741	2741	2741.497911223992
2742	2742	2742.354106176772
2743	2743	2743.295867835485
2744	2744	2744.2747749470927
2745	2745	2745.489658538318
2746	2746	2746.6098215701104
2747	2747	2747.606307883623
2748	2748	2748.306959728171
2749	2749	2749.912528337502
2750	2750	2750.5141639077974
2751	2751	2751.5558991622097
2752	2752	2752.717105757546
2753	2753	2753.908992082054
2754	2754	2754.6029251499617
2755	2755	2755.3799630445415
2756	2756	2756.44889933769
2757	2757	2757.4051679668887
2758	2758	2758.8977720281755
2759	2759	2759.2354035921353
2760	2760	2760.823569851167
2761	2761	2761.9689872603626
2762	2762	2762.9893072361556
2763	2763	2763.7569604123055
2764	2764	2764.2691740759783
2765	2765	2765.388951402522
2766	2766	2766.079455863491
2767	2767	2767.926082464211
2768	2768	2768.5218754727466
2769	2769	2769.2308450672926
2770	2770	2770.346640273324
2771	2771	2771.984381330765
2772	2772	2772.469637288542
2773	2773	2773.792893726498
2774	2774	2774.7820792653774
2775	2775	2775.0706550035675
2776	2776	2776.135830465036
2777	2777	2777.384165444741
2778	2778	2778.1638041630754
2779	2779	2779.5993881133227
2780	2780	2780.940812886651
2781	2781	2781.113144201181
2782	2782	2782.1107559797283
2783	2783	2783.505318910773
2784	2784	2784.5231488486324
2785	2785	2785.136315874712
2786	2786	2786.3667306900943
2787	2787	2787.841216710555
2788	2788	2788.051742813909
2789	2789	2789.504382327723
2790	2790	2790.043165855417
2791	2791	2791.7030745821094
2792	2792	2792.1038337343102
2793	2793	2793.489602531812
2794	2794	2794.215224513971
2795	2795	2795.57108653076
2796	2796	2796.2823139263705
2797	2797	2797.0734330308514
2798	2798	2798.80756749965
2799	2799	2799.8888177594754
2800	2800	2800.664962645325
2801	2801	2801.5733156806245
2802	2802	2802.2340796599556
2803	2803	2803.176947673066
2804	2804	2804.149227012492
2805	2805	2805.700893013356
2806	2806	2806.12734488979
2807	2807	2807.106704721599
2808	2808	2808.7040220404274
2809	2809	2809.097425237788
2810	2810	2810.2804960836656
2811	2811	2811.7849910055365
2812	2812	2812.478328481221
2813	2813	2813.6989059773236
2814	2814	2814.697845514822
2815	2815	2815.7856050278265
2816	2816	2816.3445830145492
2817	2817	2817.687428275046
2818	2818	2818.7333784017524
2819	2819	2819.746345681282
2820	2820	2820.001209643692
2821	2821	2821.9450521567896
2822	2822	2822.0776200946825
2823	2823	2823.221577223307
2824	2824	2824.758139646013
2825	2825	2825.8205867325114
2826	2826	2826.7920388689213
2827	2827	2827.3796988781532
2828	2828	2828.5210879143383
2829	2829	2829.2682740607943
2830	2830	2830.104937892399
2831	2831	2831.506651583946
2832	2832	2832.5970185424903
2833	2833	2833.810958613738
2834	2834	2834.5457973127004
2835	2835	2835.507656702416
2836	2836	2836.824500684919
2837	2837	2837.334807001933
2838	2838	2838.374081453922
2839	2839	2839.714903366592
2840	2840	2840.8753602784695
2841	2841	2841.365277191599
2842	2842	2842.337458138205
2843	2843	2843.3020002282205
2844	2844	2844.775607082888
2845	2845	2845.094630815813
2846	2846	2846.160731625558
2847	2847	2847.7116408267398
2848	2848	2848.7250268931125
2849	2849	2849.2870864113925
2850	2850	2850.7413930573875
2851	2851	2851.960099859343
2852	2852	2852.377561479018
2853	2853	2853.72853211748
2854	2854	2854.4335278806684
2855	2855	2855.790628706046
2856	2856	2856.63473185721
2857	2857	2857.481557845682
2858	2858	2858.12923727589
2859	2859	2859.7683472197905
2860	2860	2860.863015322707
2861	2861	2861.511911397455
2862	2862	2862.9649847665587
2863	2863	2863.912216944675
2864	2864	2864.4163143884643
2865	2865	2865.78395045308
2866	2866	2866.356989128633
2867	2867	2867.7390151218565
2868	2868	2868.3709605907975
2869	2869	2869.9806240639164
2870	2870	2870.559275006308
2871	2871	2871.5940579078197
2872	2872	2872.2897930818135
2873	2873	2873.4784965065446
2874	2874	2874.775788304861
2875	2875	2875.28126352223
2876	2876	2876.0148991654846
2877	2877	2877.944636870252
2878	2878	2878.1183179189734
2879	2879	2879.366975562452
2880	2880	2880.0968243059106
2881	2881	2881.0663145931353
2882	2882	2882.868541173942
2883	2883	2883.094313687114
2884	2884	2884.350727146245
2885	2885	2885.381254353314
2886	2886	2886.4281161083136
2887	2887	2887.7490882630636
2888	2888	2888.2050121421935
2889	2889	2889.6667637704672
2890	2890	2890.340214504596
2891	2891	2891.7604993945292
2892	2892	2892.531338508959
2893	2893	2893.5471820249027
2894	2894	2894.181181451662
2895	2895	2895.8363484000843
2896	2896	2896.429045066611
2897	2897	2897.7338029441953
2898	2898	2898.5451074332855
2899	2899	2899.0285980263225
2900	2900	2900.8659410838445
2901	2901	2901.3234110671956
2902	2902	2902.888021807415
2903	2903	2903.8850525388066
2904	2904	2904.7081973705162
2905	2905	2905.1273096843374
2906	2906	2906.26573006028
2907	2907	2907.712272689654
2908	2908	2908.0039249907413
2909	2909	2909.9625864536492
2910	2910	2910.786623802561
2911	2911	2911.948696470736
2912	2912	2912.102399810351
2913	2913	2913.5283017152565
2914	2914	2914.358394951955
2915	2915	2915.4148739624006
2916	2916	2916.3730694888554
2917	2917	2917.840709859937
2918	2918	2918.6582544117146
2919	2919	2919.8639285109994
2920	2920	2920.8403913803663
2921	2921	2921.255223483618
2922	2922	2922.8442459110815
2923	2923	2923.2712361822823
2924	2924	2924.4576680776768
2925	2925	2925.5983300483135
2926	2926	2926.5488750271825
2927	2927	2927.8212644194036
2928	2928	2928.472700208481
2929	2929	2929.414149694588
2930	2930	2930.0364535980757
2931	2931	2931.381488520621
2932	2932	2932.8508945690146
2933	2933	2933.695251432937
2934	2934	2934.313865200129
2935	2935	2935.376781761395
2936	2936	2936.505503931022
2937	2937	2937.2463200745474
2938	2938	2938.217214593665
2939	2939	2939.236181536083
2940	2940	2940.127391589875
2941	2941	2941.420916489012
2942	2942	2942.1729264477017
2943	2943	2943.748491402388
2944	2944	2944.8547054544665
2945	2945	2945.146211516654
2946	2946	2946.8659428162337
2947	2947	2947.423661293685
2948	2948	2948.1394215189807
2949	2949	2949.722126767596
2950	2950	2950.5215389805503
2951	2951	2951.711217161876
2952	2952	2952.100109891483
2953	2953	2953.631900938323
2954	2954	2954.5856231013154
2955	2955	2955.5263926148305
2956	2956	2956.786570819091
2957	2957	2957.204182012451
2958	2958	2958.269686718964
2959	2959	2959.1411058256463
2960	2960	2960.4739713870918
2961	2961	2961.150424235065
2962	2962	2962.2700679005043
2963	2963	2963.016193465916
2964	2964	2964.935708737
2965	2965	2965.78202824703
2966	2966	2966.3237846289862
2967	2967	2967.5056650750494
2968	2968	2968.282964637686
2969	2969	2969.5514284665446
2970	2970	2970.8273545573534
2971	2971	2971.945196331614
2972	2972	2972.695369629718
2973	2973	2973.6907336628183
2974	2974	2974.7667280660085
2975	2975	2975.7235657792294
2976	2976	2976.108279898447
2977	2977	2977.248243757352
2978	2978	2978.841864567051
2979	2979	2979.762147274341
2980	2980	2980.1193286918233
2981	2981	2981.4504905867648
2982	2982	2982.471997405357
2983	2983	2983.79072662099
2984	2984	2984.908727718838
2985	2985	2985.824104157977
2986	2986	2986.3349576087876
2987	2987	2987.4743927864174
2988	2988	2988.4284353436947
2989	2989	2989.066889354628
2990	2990	2990.698334259494
2991	2991	2991.5957893166815
2992	2992	2992.4499484153353
2993	2993	2993.7870222867296
2994	2994	2994.7217887852335
2995	2995	2995.704969022373
2996	2996	2996.237894099537
2997	2997	2997.203102035205
2998	2998	2998.0846539601707
2999	2999	2999.252926660337
3000	3000	3000.69747730673
3001	3001	3001.6446697696542
3002	3002	3002.6724776155784
3003	3003	3003.8962960774165
3004	3004	3004.945853370801
3005	3005	3005.4003268491088
3006	3006	3006.960265256991
3007	3007	3007.5930847165037
3008	3008	3008.8962343447874
3009	3009	3009.5803544607725
3010	3010	3010.0147989561506
3011	3011	3011.339348456762
3012	3012	3012.0956275137983
3013	3013	3013.115835097906
3014	3014	3014.129871899823
3015	3015	3015.8626497658943
3016	3016	3016.3927888378785
3017	3017	3017.7346469209583
3018	3018	3018.5275604968033
3019	3019	3019.8410151299454
3020	3020	3020.754601024404
3021	3021	3021.908614252594
3022	3022	3022.8229738186487
3023	3023	3023.115176397788
3024	3024	3024.2687089464353
3025	3025	3025.7019899554907
3026	3026	3026.4586468470716
3027	3027	3027.7695163963836
3028	3028	3028.2244850380116
3029	3029	3029.476571195882
3030	3030	3030.47280612142
3031	3031	3031.447696259353
3032	3032	3032.287040752844
3033	3033	3033.8046758409114
3034	3034	3034.0015777667018
3035	3035	3035.0696173094234
3036	3036	3036.1018276470095
3037	3037	3037.262386569517
3038	3038	3038.8266665290344
3039	3039	3039.180475135482
3040	3040	3040.646346551025
3041	3041	3041.0061180527114
3042	3042	3042.427974055675
3043	3043	3043.894504367219
3044	3044	3044.9092234652
3045	3045	3045.4298944296875
3046	3046	3046.7570522554224
3047	3047	3047.90444755856
3048	3048	3048.415628928747
3049	3049	3049.7604343307084
3050	3050	3050.6481299613665
3051	3051	3051.1161775016126
3052	3052	3052.8120776830106
3053	3053	3053.5575614484515
3054	3054	3054.3085962322066
3055	3055	3055.5760928116524
3056	3056	3056.644089594947
3057	3057	3057.3106673484604
3058	3058	3058.821027186967
3059	3059	3059.1556899052302
3060	3060	3060.18008153972
3061	3061	3061.3185638420027
3062	3062	3062.3871958495743
3063	3063	3063.6425793999415
3064	3064	3064.898707830074
3065	3065	3065.093479403527
3066	3066	3066.5200579455995
3067	3067	3067.2179859749804
3068	3068	3068.407730635443
3069	3069	3069.9546165574466
3070	3070	3070.310162973715
3071	3071	3071.1021218388214
3072	3072	3072.865549031786
3073	3073	3073.382535907336
3074	3074	3074.8476491527013
3075	3075	3075.680586610826
3076	3076	3076.717492811744
3077	3077	3077.2016021341456
3078	3078	3078.4018946933056
3079	3079	3079.86091951127
3080	3080	3080.2318106649063
3081	3081	3081.996595961363
3082	3082	3082.4011120572595
3083	3083	3083.4100887021063
3084	3084	3084.8884398468203
3085	3085	3085.983764189054
3086	3086	3086.2914323805417
3087	3087	3087.908544327167
3088	3088	3088.030829240886
3089	3089	3089.6171947545336
3090	3090	3090.881711674942
3091	3091	3091.063589112149
3092	3092	3092.0368943301323
3093	3093	3093.9097205344065
3094	3094	3094.3532908946404
3095	3095	3095.0693331627026
3096	3096	3096.8339351748846
3097	3097	3097.827636335198
3098	3098	3098.491232405955
3099	3099	3099.772217251008
3100	3100	3100.1063248710984
3101	3101	3101.750748047228
3102	3102	3102.673401543708
3103	3103	3103.4215100769115
3104	3104	3104.7725133041395
3105	3105	3105.2885250128506
3106	3106	3106.9587863688635
3107	3107	3107.6196255215223
3108	3108	3108.0212475862036
3109	3109	3109.5709463087383
3110	3110	3110.4367753780425
3111	3111	3111.2791855913165
3112	3112	3112.1562753669455
3113	3113	3113.35239850576
3114	3114	3114.1065359155027
3115	3115	3115.134079584941
3116	3116	3116.8843230410457
3117	3117	3117.0205811688907
3118	3118	3118.039139452227
3119	3119	3119.033246396599
3120	3120	3120.08907054245
3121	3121	3121.723173897709
3122	3122	3122.4588831127785
3123	3123	3123.71115964244
3124	3124	3124.5182232199522
3125	3125	3125.20995115298
3126	3126	3126.8272056540277
3127	3127	3127.832284616187
3128	3128	3128.2769039677123
3129	3129	3129.736077272346
3130	3130	3130.410729475434
3131	3131	3131.8959651033415
3132	3132	3132.0693892826607
3133	3133	3133.0963905994317
3134	3134	3134.2296833937717
3135	3135	3135.7857996589432
3136	3136	3136.1186706157196
3137	3137	3137.393923662901
3138	3138	3138.509024845983
3139	3139	3139.9272001686995
3140	3140	3140.3733645027237
3141	3141	3141.408655086766
3142	3142	3142.7324847300542
3143	3143	3143.1277692895223
3144	3144	3144.7833104487713
3145	3145	3145.8694731250157
3146	3146	3146.8485222293666
3147	3147	3147.081822956877
3148	3148	3148.823742148595
3149	3149	3149.0613725844496
3150	3150	3150.786780231078
3151	3151	3151.5482752834146
3152	3152	3152.7641252889325
3153	3153	3153.230757902516
3154	3154	3154.297837006688
3155	3155	3155.5516037851435
3156	3156	3156.5844305443457
3157	3157	3157.0303271141074
3158	3158	3158.588154824801
3159	3159	3159.8017838331643
3160	3160	3160.2102195552666
3161	3161	3161.5067103688602
3162	3162	3162.3787446293277
3163	3163	3163.061919331842
3164	3164	3164.5990447536146
3165	3165	3165.4600321294247
3166	3166	3166.563593344937
3167	3167	3167.095131163244
3168	3168	3168.0316878180847
3169	3169	3169.362057669189
3170	3170	3170.1095807715915
3171	3171	3171.7740401909577
3172	3172	3172.1492839772436
3173	3173	3173.92628254607
3174	3174	3174.4570185055463
3175	3175	3175.3773801248544
3176	3176	3176.5618795075056
3177	3177	3177.863278014777
3178	3178	3178.055378497651
3179	3179	3179.0677714226513
3180	3180	3180.469202828703
3181	3181	3181.7684085936376
3182	3182	3182.556438213217
3183	3183	3183.928358837879
3184	3184	3184.8079387430917
3185	3185	3185.0245859527586
3186	3186	3186.4330138879955
3187	3187	3187.58579499359
3188	3188	3188.113199623914
3189	3189	3189.678274636658
3190	3190	3190.289894537379
3191	3191	3191.3126169206257
3192	3192	3192.5174381354564
3193	3193	3193.478515432487
3194	3194	3194.9713127571963
3195	3195	3195.9579689565808
3196	3196	3196.8964525341507
3197	3197	3197.846999483428
3198	3198	3198.5714716428456
3199	3199	3199.6868165642645
3200	3200	3200.258120558323
3201	3201	3201.7937697118327
3202	3202	3202.3111967012546
3203	3203	3203.92048150375
3204	3204	3204.2314112808126
3205	3205	3205.012711373485
3206	3206	3206.699064223861
3207	3207	3207.5520949193096
3208	3208	3208.3656642509845
3209	3209	3209.636284410278
3210	3210	3210.6348836522534
3211	3211	3211.605329222625
3212	3212	3212.2896678277957
3213	3213	3213.8570727874403
3214	3214	3214.674561507681
3215	3215	3215.4708573271055
3216	3216	3216.2799097788798
3217	3217	3217.4953367564326
3218	3218	3218.843029520477
3219	3219	3219.405673656653
3220	3220	3220.9164568534807
3221	3221	3221.938369978796
3222	3222	3222.9231770670085
3223	3223	3223.293267065017
3224	3224	3224.5467383500245
3225	3225	3225.9428285491854
3226	3226	3226.6428646590007
3227	3227	3227.474241480417
3228	3228	3228.442946052593
3229	3229	3229.887130417779
3230	3230	3230.2166490967447
3231	3231	3231.032001111631
3232	3232	3232.269799756483
3233	3233	3233.313573524683
3234	3234	3234.8678030086508
3235	3235	3235.197749103043
3236	3236	3236.030176225986
3237	3237	3237.767680326725
3238	3238	3238.5583143045073
3239	3239	3239.2884933459586
3240	3240	3240.0661531490305
3241	3241	3241.324539612089
3242	3242	3242.128950779383
3243	3243	3243.504210588295
3244	3244	3244.732616034286
3245	3245	3245.025901973313
3246	3246	3246.8464303012815
3247	3247	3247.9977016295634
3248	3248	3248.5513935547465
3249	3249	3249.371048950628
3250	3250	3250.231985738708
3251	3251	3251.5492246029426
3252	3252	3252.7897069435835
3253	3253	3253.202404937368
3254	3254	3254.6174381472974
3255	3255	3255.812804371139
3256	3256	3256.232377232637
3257	3257	3257.624925763608
3258	3258	3258.4480807164705
3259	3259	3259.0035213211213
3260	3260	3260.047989183046
3261	3261	3261.1126662042952
3262	3262	3262.36531643963
3263	3263	3263.9289697412855
3264	3264	3264.7102586182455
3265	3265	3265.862717897134
3266	3266	3266.495732041514
3267	3267	3267.3044647303836
3268	3268	3268.632059527493
3269	3269	3269.2735081696173
3270	3270	3270.101918907351
3271	3271	3271.001827903455
3272	3272	3272.925500917091
3273	3273	3273.763069704007
3274	3274	3274.601196647636
3275	3275	3275.3174700955024
3276	3276	3276.636951541759
3277	3277	3277.0623271122026
3278	3278	3278.43229518234
3279	3279	3279.7828459827588
3280	3280	3280.1460120634874
3281	3281	3281.4070858999735
3282	3282	3282.7518717761054
3283	3283	3283.971725719764
3284	3284	3284.339250677127
3285	3285	3285.198214863573
3286	3286	3286.8446530857286
3287	3287	3287.591769019493
3288	3288	3288.222564254002
3289	3289	3289.2037925792424
3290	3290	3290.0599074586826
3291	3291	3291.444415321357
3292	3292	3292.3910511158597
3293	3293	3293.0487884286636
3294	3294	3294.467494286732
3295	3295	3295.496962115537
3296	3296	3296.88147288167
3297	3297	3297.3646548623633
3298	3298	3298.44127918185
3299	3299	3299.359148354173
3300	3300	3300.1852183043966
3301	3301	3301.5560216445383
3302	3302	3302.9392876836946
3303	3303	3303.780178490838
3304	3304	3304.0451639225516
3305	3305	3305.432984152673
3306	3306	3306.1924679299564
3307	3307	3307.8591258100378
3308	3308	3308.9698728093363
3309	3309	3309.28231234935
3310	3310	3310.585457468672
3311	3311	3311.515148682028
3312	3312	3312.2488919283255
3313	3313	3313.1075481466505
3314	3314	3314.6636466541777
3315	3315	3315.3494902493567
3316	3316	3316.9798201644085
3317	3317	3317.014511152085
3318	3318	3318.3073060996476
3319	3319	3319.141166250635
3320	3320	3320.4487621610615
3321	3321	3321.0764645538043
3322	3322	3322.5250894788705
3323	3323	3323.744077072857
3324	3324	3324.599595706093
3325	3325	3325.5540161997487
3326	3326	3326.551371126237
3327	3327	3327.0644059352785
3328	3328	3328.5188915925737
3329	3329	3329.9320220422383
3330	3330	3330.5975291108894
3331	3331	3331.0715847946985
3332	3332	3332.0431920329816
3333	3333	3333.2204624287206
3334	3334	3334.254172592223
3335	3335	3335.692315906286
3336	3336	3336.7812530405436
3337	3337	3337.0204426660553
3338	3338	3338.3076884842626
3339	3339	3339.797010607652
3340	3340	3340.4033164319426
3341	3341	3341.444576515817
3342	3342	3342.0917470464733
3343	3343	3343.454015220707
3344	3344	3344.6139296416013
3345	3345	3345.221923449252
3346	3346	3346.7343978505755
3347	3347	3347.7456768160723
3348	3348	3348.1107600658247
3349	3349	3349.558095408738
3350	3350	3350.7027380732998
3351	3351	3351.4123695363087
3352	3352	3352.650937228675
3353	3353	3353.1737275466535
3354	3354	3354.4303228553345
3355	3355	3355.6842110654766
3356	3356	3356.165057363424
3357	3357	3357.9414270306565
3358	3358	3358.664113554002
3359	3359	3359.8754550392787
3360	3360	3360.5564526342027
3361	3361	3361.4148346524953
3362	3362	3362.2847464776214
3363	3363	3363.122158957634
3364	3364	3364.40893884007
3365	3365	3365.379512341139
3366	3366	3366.116102417067
3367	3367	3367.356402613433
3368	3368	3368.3605923357186
3369	3369	3369.830380068611
3370	3370	3370.8510775318787
3371	3371	3371.0081450390085
3372	3372	3372.0237002014537
3373	3373	3373.4139396493815
3374	3374	3374.4757020737597
3375	3375	3375.541109066874
3376	3376	3376.643333562556
3377	3377	3377.133641882928
3378	3378	3378.609581919113
3379	3379	3379.9804301860177
3380	3380	3380.962800434854
3381	3381	3381.554865826946
3382	3382	3382.90632885378
3383	3383	3383.365368884389
3384	3384	3384.1298084654777
3385	3385	3385.7343415711102
3386	3386	3386.8693729035717
3387	3387	3387.122086966165
3388	3388	3388.8562355977137
3389	3389	3389.852570733418
3390	3390	3390.695276878583
3391	3391	3391.9523510062713
3392	3392	3392.275867575249
3393	3393	3393.7259665187216
3394	3394	3394.0764624711014
3395	3395	3395.3067052082924
3396	3396	3396.1721130844717
3397	3397	3397.2532454024504
3398	3398	3398.8385421366747
3399	3399	3399.255932232746
3400	3400	3400.6693000611044
3401	3401	3401.124385127757
3402	3402	3402.207389585799
3403	3403	3403.8614131589366
3404	3404	3404.3984938112935
3405	3405	3405.6807786771865
3406	3406	3406.280663390167
3407	3407	3407.7341821486807
3408	3408	3408.2309527824223
3409	3409	3409.817569011649
3410	3410	3410.9980812748654
3411	3411	3411.867573987448
3412	3412	3412.931464229228
3413	3413	3413.5127244303667
3414	3414	3414.0005247815698
3415	3415	3415.9059048549807
3416	3416	3416.7982832574617
3417	3417	3417.4136033115483
3418	3418	3418.7100315695134
3419	3419	3419.802310796248
3420	3420	3420.866554012311
3421	3421	3421.3129216061575
3422	3422	3422.594123936492
3423	3423	3423.820840794663
3424	3424	3424.4610590848056
3425	3425	3425.409231382635
3426	3426	3426.9636526458667
3427	3427	3427.7358050357066
3428	3428	3428.849751574009
3429	3429	3429.4626144416943
3430	3430	3430.0407227898445
3431	3431	3431.8236204980435
3432	3432	3432.2946840490154
3433	3433	3433.4704363291994
3434	3434	3434.736242278718
3435	3435	3435.583842665693
3436	3436	3436.63807632324
3437	3437	3437.7571812494048
3438	3438	3438.3945539341153
3439	3439	3439.0314034908247
3440	3440	3440.983788288292
3441	3441	3441.8148340888874
3442	3442	3442.1648742300417
3443	3443	3443.815571367279
3444	3444	3444.065647530251
3445	3445	3445.9839470716634
3446	3446	3446.5895126221394
3447	3447	3447.9020793955556
3448	3448	3448.9238683912645
3449	3449	3449.2460088105618
3450	3450	3450.9831208729756
3451	3451	3451.966058620534
3452	3452	3452.9264455059615
3453	3453	3453.4627978337076
3454	3454	3454.914226048551
3455	3455	3455.02552402072
3456	3456	3456.6735276002637
3457	3457	3457.7699111714505
3458	3458	3458.386292975568
3459	3459	3459.0192883347145
3460	3460	3460.7387511069755
3461	3461	3461.3275079060504
3462	3462	3462.948836624426
3463	3463	3463.7125841969732
3464	3464	3464.3509707315557
3465	3465	3465.233084481939
3466	3466	3466.507917710186
3467	3467	3467.295203066322
3468	3468	3468.3940307186704
3469	3469	3469.7900540914743
3470	3470	3470.9100874009805
3471	3471	3471.7938748054216
3472	3472	3472.0719735704615
3473	3473	3473.999963644812
3474	3474	3474.472598741634
3475	3475	3475.6825036375444
3476	3476	3476.007645253954
3477	3477	3477.1296090904693
3478	3478	3478.2224998438164
3479	3479	3479.1037899404423
3480	3480	3480.93357318243
3481	3481	3481.0130759691383
3482	3482	3482.8396018521707
3483	3483	3483.057455203777
3484	3484	3484.512704640205
3485	3485	3485.956281436592
3486	3486	3486.9001532086595
3487	3487	3487.7195712641083
3488	3488	3488.679183278071
3489	3489	3489.404191662536
3490	3490	3490.4392603481087
3491	3491	3491.866814981852
3492	3492	3492.410734859937
3493	3493	3493.5518731618727
3494	3494	3494.710160876175
3495	3495	3495.75548256951
3496	3496	3496.753412601885
3497	3497	3497.2351283218586
3498	3498	3498.817646797249
3499	3499	3499.8430360871844
3500	3500	3500.40234883473
3501	3501	3501.00094894123
3502	3502	3502.2973440789533
3503	3503	3503.485205804534
3504	3504	3504.62428644158
3505	3505	3505.0775620690197
3506	3506	3506.4213957691104
3507	3507	3507.629542501219
3508	3508	3508.6281781237576
3509	3509	3509.262222383686
3510	3510	3510.3193573149683
3511	3511	3511.3446436498352
3512	3512	3512.9774945383865
3513	3513	3513.591993978444
3514	3514	3514.185583073021
3515	3515	3515.1169933007777
3516	3516	3516.9430731831903
3517	3517	3517.6045046807035
3518	3518	3518.2835597370895
3519	3519	3519.741499298915
3520	3520	3520.628765106149
3521	3521	3521.525922615201
3522	3522	3522.974514421903
3523	3523	3523.478333160707
3524	3524	3524.2179653132275
3525	3525	3525.820859183935
3526	3526	3526.9602076720703
3527	3527	3527.00254634742
3528	3528	3528.0602200860326
3529	3529	3529.086337761202
3530	3530	3530.5211676885397
3531	3531	3531.942831064908
3532	3532	3532.171070957732
3533	3533	3533.125488386662
3534	3534	3534.2419541063755
3535	3535	3535.3497820064667
3536	3536	3536.50093235291
3537	3537	3537.311405457597
3538	3538	3538.2015138077454
3539	3539	3539.06194639949
3540	3540	3540.588216091969
3541	3541	3541.677145923034
3542	3542	3542.564466042744
3543	3543	3543.3680896863643
3544	3544	3544.608533981039
3545	3545	3545.4505110188256
3546	3546	3546.638300325174
3547	3547	3547.1837036772017
3548	3548	3548.31378925206
3549	3549	3549.824708402413
3550	3550	3550.463935845969
3551	3551	3551.5455547111496
3552	3552	3552.8439665259175
3553	3553	3553.863792276821
3554	3554	3554.9086589641165
3555	3555	3555.065218647802
3556	3556	3556.349237740181
3557	3557	3557.6490692237307
3558	3558	3558.280434885785
3559	3559	3559.5052863294145
3560	3560	3560.443642652431
3561	3561	3561.116984275926
3562	3562	3562.450342265567
3563	3563	3563.094543358774
3564	3564	3564.0153803536355
3565	3565	3565.466912687663
3566	3566	3566.0585689272752
3567	3567	3567.1656309303103
3568	3568	3568.768988925554
3569	3569	3569.114416731489
3570	3570	3570.6310940738385
3571	3571	3571.52953597204
3572	3572	3572.493608829316
3573	3573	3573.3270948362524
3574	3574	3574.0632225873424
3575	3575	3575.8141447255525
3576	3576	3576.8281226684176
3577	3577	3577.5447002322308
3578	3578	3578.064070730739
3579	3579	3579.6349512983584
3580	3580	3580.132787772287
3581	3581	3581.8343630199706
3582	3582	3582.6767285292963
3583	3583	3583.233190903731
3584	3584	3584.160788001867
3585	3585	3585.7968788280486
3586	3586	3586.2689696361485
3587	3587	3587.041739030565
3588	3588	3588.21843503137
3589	3589	3589.335831133105
3590	3590	3590.560270686531
3591	3591	3591.02993642287
3592	3592	3592.5521549957252
3593	3593	3593.5334540287777
3594	3594	3594.5329028752953
3595	3595	3595.7976421131607
3596	3596	3596.1860330831473
3597	3597	3597.183750372483
3598	3598	3598.9562691877713
